Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Temp Comp Media;
82598;23/10/2010;1200;0;;25.6;;;
82598;24/10/2010;0000;;30;;10.5;27.24;
82598;24/10/2010;1200;0;;25.4;;;
82598;25/10/2010;0000;;30.4;;9.4;27.4;
82598;25/10/2010;1200;0;;25.4;;;
82598;26/10/2010;0000;;30.2;;10.6;27.04;
82598;26/10/2010;1200;2.1;;25;;;
82598;27/10/2010;0000;;30;;9.5;27.28;
82598;27/10/2010;1200;0;;25.8;;;
82598;28/10/2010;0000;;30.4;;10.9;27.52;
82598;28/10/2010;1200;0;;25.4;;;
82598;29/10/2010;0000;;30.6;;10.6;27.36;
82598;29/10/2010;1200;0;;25.6;;;
82598;30/10/2010;0000;;29.8;;10.7;26.64;
82598;30/10/2010;1200;5.7;;23.8;;;
82598;31/10/2010;0000;;30.6;;11.2;27.32;
82598;31/10/2010;1200;0;;25.4;;;
82598;01/11/2010;0000;;30.2;;9.5;27.16;
82598;01/11/2010;1200;0.9;;24.8;;;
82598;02/11/2010;0000;;30.2;;11.4;27.32;
82598;02/11/2010;1200;0;;25.4;;;
82598;03/11/2010;0000;;30;;10.8;26.68;
82598;03/11/2010;1200;0;;23.4;;;
82598;04/11/2010;0000;;30.4;;10.8;27.72;
82598;04/11/2010;1200;0;;25.6;;;
82598;05/11/2010;0000;;30.8;;11.3;27.68;
82598;05/11/2010;1200;0;;26.2;;;
82598;06/11/2010;0000;;30.6;;9.9;27.56;
82598;06/11/2010;1200;0;;25.2;;;
82598;07/11/2010;0000;;30.6;;10.8;27.88;
82598;07/11/2010;1200;0;;25.6;;;
82598;08/11/2010;0000;;30.6;;11;27.6;
82598;08/11/2010;1200;0;;25.8;;;
82598;09/11/2010;0000;;30.4;;11.2;27.36;
82598;09/11/2010;1200;0.6;;24.2;;;
82598;10/11/2010;0000;;30.4;;10.4;26.98;
82598;10/11/2010;1200;0.5;;22.9;;;
82598;11/11/2010;0000;;30.4;;9.9;27.48;
82598;11/11/2010;1200;0;;25.8;;;
82598;12/11/2010;0000;;30.6;;9.9;26.84;
82598;12/11/2010;1200;1.1;;25.2;;;
82598;13/11/2010;0000;;30.6;;10.7;27.28;
82598;13/11/2010;1200;0.6;;24.6;;;
82598;14/11/2010;0000;;30.4;;9.5;27.48;
82598;14/11/2010;1200;0;;25.2;;;
82598;15/11/2010;0000;;30;;8.8;27.36;
82598;15/11/2010;1200;0;;25.4;;;
82598;16/11/2010;0000;;30.6;;11.6;27.28;
82598;16/11/2010;1200;0;;25.4;;;
82598;17/11/2010;0000;;30.4;;10.5;27.24;
82598;17/11/2010;1200;0;;25.6;;;
82598;18/11/2010;0000;;30.6;;11.5;27.04;
82598;18/11/2010;1200;0;;23.6;;;
82598;19/11/2010;0000;;30.6;;9.8;27.6;
82598;19/11/2010;1200;0;;25.8;;;
82598;20/11/2010;0000;;30.6;;9.9;27.56;
82598;20/11/2010;1200;0;;25.6;;;
82598;21/11/2010;0000;;30.6;;10.7;27.68;
82598;21/11/2010;1200;0;;25.8;;;
82598;22/11/2010;0000;;30.2;;10.9;26.78;
82598;22/11/2010;1200;0;;23.1;;;
82598;23/11/2010;0000;;30.4;;11.4;27.32;
82598;23/11/2010;1200;0;;25.4;;;
82598;24/11/2010;0000;;30.6;;10.9;27.68;
82598;24/11/2010;1200;0;;25.8;;;
82598;25/11/2010;0000;;30.4;;10.6;27.6;
82598;25/11/2010;1200;0;;25.8;;;
82598;26/11/2010;0000;;31;;10.9;27.68;
82598;26/11/2010;1200;0;;26;;;
82598;27/11/2010;0000;;30.6;;10.4;27.52;
82598;27/11/2010;1200;0;;25.6;;;
82598;28/11/2010;0000;;30.6;;10.3;27.6;
82598;28/11/2010;1200;0;;26;;;
82598;29/11/2010;0000;;30.6;;10.8;27.4;
82598;29/11/2010;1200;0;;25.2;;;
82598;30/11/2010;0000;;30.4;;10.1;27.04;
82598;30/11/2010;1200;0.5;;24.8;;;
82598;01/12/2010;0000;;30.6;;8.4;27.2;
82598;01/12/2010;1200;3.6;;24;;;
82598;02/12/2010;0000;;30.6;;9.1;27.2;
82598;02/12/2010;1200;0.8;;25;;;
82598;03/12/2010;0000;;30.6;;10.8;27.36;
82598;03/12/2010;1200;0.1;;25.6;;;
82598;04/12/2010;0000;;30.6;;10.9;27.6;
82598;04/12/2010;1200;0.1;;25.4;;;
82598;05/12/2010;0000;;30.8;;10.6;27.76;
82598;05/12/2010;1200;0;;25.8;;;
82598;06/12/2010;0000;;30.6;;11.5;27.52;
82598;06/12/2010;1200;0;;25.6;;;
82598;07/12/2010;0000;;30.6;;10.5;27.56;
82598;07/12/2010;1200;0;;25.4;;;
82598;08/12/2010;0000;;30;;4.3;27.48;
82598;08/12/2010;1200;0;;25.4;;;
82598;09/12/2010;0000;;30.2;;5.8;27.64;
82598;09/12/2010;1200;0;;25.8;;;
82598;10/12/2010;0000;;30.2;;3.1;27.8;
82598;10/12/2010;1200;0;;26;;;
82598;11/12/2010;0000;;31;;10.9;28.24;
82598;11/12/2010;1200;0;;26.6;;;
82598;12/12/2010;0000;;30.6;;9.5;27.48;
82598;12/12/2010;1200;0.4;;26.2;;;
82598;13/12/2010;0000;;30.6;;10;27.64;
82598;13/12/2010;1200;0;;25.8;;;
82598;14/12/2010;0000;;30.6;;6.9;27.56;
82598;14/12/2010;1200;0;;25.8;;;
82598;15/12/2010;0000;;30.8;;10.4;27.96;
82598;15/12/2010;1200;0;;26.2;;;
82598;16/12/2010;0000;;29.4;;4.8;25.28;
82598;16/12/2010;1200;10;;24;;;
82598;17/12/2010;0000;;30.2;;4.3;26.14;
82598;17/12/2010;1200;26.8;;23.1;;;
82598;18/12/2010;0000;;28.6;;5.4;26.5;
82598;18/12/2010;1200;1.1;;23.1;;;
82598;19/12/2010;0000;;30.4;;10.2;27.64;
82598;19/12/2010;1200;0.4;;25.4;;;
82598;20/12/2010;0000;;30.8;;10.7;27.8;
82598;20/12/2010;1200;0.8;;25.2;;;
82598;21/12/2010;0000;;30.8;;7.5;27.36;
82598;21/12/2010;1200;10.3;;24.2;;;
82598;22/12/2010;0000;;30.4;;10.5;27.84;
82598;22/12/2010;1200;0.3;;26;;;
82598;23/12/2010;0000;;30.8;;11;27.3;
82598;23/12/2010;1200;0;;23.1;;;
82598;24/12/2010;0000;;30.6;;10.3;27.88;
82598;24/12/2010;1200;0;;26;;;
82598;25/12/2010;0000;;30.6;;9.9;27.88;
82598;25/12/2010;1200;0;;26;;;
82598;26/12/2010;0000;;30.4;;10.7;27.84;
82598;26/12/2010;1200;0;;25.8;;;
82598;27/12/2010;0000;;30.8;;11.4;27.84;
82598;27/12/2010;1200;0;;25.8;;;
82598;28/12/2010;0000;;30.8;;11.2;27.2;
82598;28/12/2010;1200;0;;23.4;;;
82598;29/12/2010;0000;;30.4;;11.2;27.24;
82598;29/12/2010;1200;0;;23.6;;;
82598;30/12/2010;0000;;30.4;;9.9;27.64;
82598;30/12/2010;1200;0;;25.4;;;
82598;31/12/2010;0000;;30.6;;9.2;27.72;
82598;31/12/2010;1200;0;;25.4;;;
82598;01/01/2011;0000;;30.6;;10.5;27.88;
82598;01/01/2011;1200;0.4;;25.2;;;
82598;02/01/2011;0000;;30.8;;11.6;27.88;
82598;02/01/2011;1200;0;;26;;;
82598;03/01/2011;0000;;30.8;;10.7;28.08;
82598;03/01/2011;1200;0;;26.2;;;
82598;04/01/2011;0000;;28.6;;1;26.68;
82598;04/01/2011;1200;1;;23.8;;;
82598;05/01/2011;0000;;30.4;;11.3;27.52;
82598;05/01/2011;1200;18.2;;24.4;;;
82598;06/01/2011;0000;;28;;3.5;25.12;
82598;06/01/2011;1200;16.6;;23.6;;;
82598;07/01/2011;0000;;29;;1.5;25.98;
82598;07/01/2011;1200;24.6;;23.1;;;
82598;08/01/2011;0000;;30.6;;5.3;27.02;
82598;08/01/2011;1200;1;;23.1;;;
82598;09/01/2011;0000;;30.6;;7.4;26.86;
82598;09/01/2011;1200;42.4;;23.1;;;
82598;10/01/2011;0000;;28.6;;6;26.36;
82598;10/01/2011;1200;19.3;;24;;;
82598;11/01/2011;0000;;30.4;;7;27.16;
82598;11/01/2011;1200;0;;24;;;
82598;12/01/2011;0000;;29.6;;4.3;27.04;
82598;12/01/2011;1200;14.8;;23.4;;;
82598;13/01/2011;0000;;30.2;;10.2;27.32;
82598;13/01/2011;1200;4.9;;25;;;
82598;14/01/2011;0000;;30.6;;10.2;27.16;
82598;14/01/2011;1200;0;;23.6;;;
82598;15/01/2011;0000;;30;;10.5;27.2;
82598;15/01/2011;1200;0;;23.6;;;
82598;16/01/2011;0000;;30.4;;11.3;27.84;
82598;16/01/2011;1200;0;;25.2;;;
82598;17/01/2011;0000;;30.2;;5;27.24;
82598;17/01/2011;1200;0;;24.4;;;
82598;18/01/2011;0000;;30.6;;10.4;27.6;
82598;18/01/2011;1200;0;;24;;;
82598;19/01/2011;0000;;28.8;;1.7;26.16;
82598;19/01/2011;1200;0.3;;24.2;;;
82598;20/01/2011;0000;;28.6;;0.5;26.56;
82598;20/01/2011;1200;5.8;;24;;;
82598;21/01/2011;0000;;30;;3.9;26.28;
82598;21/01/2011;1200;0;;24;;;
82598;22/01/2011;0000;;28.6;;2.4;25.34;
82598;22/01/2011;1200;28.5;;22.3;;;
82598;23/01/2011;0000;;29.6;;8.5;26.62;
82598;23/01/2011;1200;7;;22.9;;;
82598;24/01/2011;0000;;29;;4.8;25.66;
82598;24/01/2011;1200;115.6;;22.3;;;
82598;25/01/2011;0000;;29.6;;6.6;25.9;
82598;25/01/2011;1200;8.5;;22.7;;;
82598;26/01/2011;0000;;30.2;;9.2;27.44;
82598;26/01/2011;1200;0;;23.4;;;
82598;27/01/2011;0000;;29.8;;9.4;26.72;
82598;27/01/2011;1200;0.9;;24.6;;;
82598;28/01/2011;0000;;30.2;;8.5;27.4;
82598;28/01/2011;1200;1.7;;24.4;;;
82598;29/01/2011;0000;;30.6;;11.4;27.6;
82598;29/01/2011;1200;0;;23.8;;;
82598;30/01/2011;0000;;30.4;;5.7;27.52;
82598;30/01/2011;1200;0;;25.2;;;
82598;31/01/2011;0000;;30.2;;10.4;27.32;
82598;31/01/2011;1200;14.6;;24.4;;;
82598;01/02/2011;0000;;30.6;;10.8;28.04;
82598;01/02/2011;1200;0;;26.2;;;
82598;02/02/2011;0000;;30.6;;11.3;27.96;
82598;02/02/2011;1200;0;;26;;;
82598;03/02/2011;0000;;30.6;;10.8;27.76;
82598;03/02/2011;1200;0;;24.4;;;
82598;04/02/2011;0000;;30.8;;10.9;28.16;
82598;04/02/2011;1200;0;;26.2;;;
82598;05/02/2011;0000;;30.8;;11;27.88;
82598;05/02/2011;1200;1.2;;25.6;;;
82598;06/02/2011;0000;;30.8;;11;27.96;
82598;06/02/2011;1200;0;;25.8;;;
82598;07/02/2011;0000;;31.2;;11.3;28.44;
82598;07/02/2011;1200;0;;26.6;;;
82598;08/02/2011;0000;;31;;10.1;27.76;
82598;08/02/2011;1200;0;;24.4;;;
82598;09/02/2011;0000;;30.8;;11.2;27.28;
82598;09/02/2011;1200;0.1;;24.2;;;
82598;10/02/2011;0000;;31;;11;28.36;
82598;10/02/2011;1200;0;;24.6;;;
82598;11/02/2011;0000;;31.2;;9.6;27.84;
82598;11/02/2011;1200;0;;25.2;;;
82598;12/02/2011;0000;;30;;6.4;27.52;
82598;12/02/2011;1200;1.6;;24.2;;;
82598;13/02/2011;0000;;29.8;;4.3;26.44;
82598;13/02/2011;1200;5.5;;24.2;;;
82598;14/02/2011;0000;;30.4;;6.9;27.3;
82598;14/02/2011;1200;38.9;;23.1;;;
82598;15/02/2011;0000;;30.8;;7.6;28.28;
82598;15/02/2011;1200;0.2;;26.4;;;
82598;16/02/2011;0000;;30.8;;9.5;27.8;
82598;16/02/2011;1200;0.9;;24.4;;;
82598;17/02/2011;0000;;30.4;;9.8;27.1;
82598;17/02/2011;1200;9.7;;23.1;;;
82598;18/02/2011;0000;;30.6;;10.3;27.76;
82598;18/02/2011;1200;0;;24.2;;;
82598;19/02/2011;0000;;30.6;;8.3;28.04;
82598;19/02/2011;1200;0.1;;26.2;;;
82598;20/02/2011;0000;;27.6;;0;25.88;
82598;20/02/2011;1200;0;;24.6;;;
82598;21/02/2011;0000;;30.6;;9.2;27.16;
82598;21/02/2011;1200;11;;23.4;;;
82598;22/02/2011;0000;;31.2;;8.7;27.84;
82598;22/02/2011;1200;0.3;;24.8;;;
82598;23/02/2011;0000;;30.8;;8.6;28.2;
82598;23/02/2011;1200;0;;25.4;;;
82598;24/02/2011;0000;;31;;10;28.52;
82598;24/02/2011;1200;0.1;;26.2;;;
82598;25/02/2011;0000;;31.2;;8.9;28.56;
82598;25/02/2011;1200;0;;26.4;;;
82598;26/02/2011;0000;;30.4;;4.4;27.56;
82598;26/02/2011;1200;6.2;;24.6;;;
82598;27/02/2011;0000;;30.8;;10.5;27.72;
82598;27/02/2011;1200;0.3;;24.2;;;
82598;28/02/2011;0000;;31.2;;9.6;27.6;
82598;28/02/2011;1200;0.4;;24.2;;;
82598;01/03/2011;0000;;30.6;;5.3;27.68;
82598;01/03/2011;1200;0;;25.2;;;
82598;02/03/2011;0000;;31.4;;11.3;27.72;
82598;02/03/2011;1200;0;;23.8;;;
82598;03/03/2011;0000;;31.2;;10.8;27.48;
82598;03/03/2011;1200;0;;24.6;;;
82598;04/03/2011;0000;;31;;8;27.92;
82598;04/03/2011;1200;12.1;;24.4;;;
82598;05/03/2011;0000;;30.8;;10.5;28.28;
82598;05/03/2011;1200;0.8;;26;;;
82598;06/03/2011;0000;;31;;9;27.96;
82598;06/03/2011;1200;0;;24.4;;;
82598;07/03/2011;0000;;31.4;;9.3;28.84;
82598;07/03/2011;1200;2.7;;26.4;;;
82598;08/03/2011;0000;;30;;5.7;28.04;
82598;08/03/2011;1200;1.6;;25.2;;;
82598;09/03/2011;0000;;30.6;;3.6;26.3;
82598;09/03/2011;1200;35.2;;22.9;;;
82598;10/03/2011;0000;;30;;1.4;26.68;
82598;10/03/2011;1200;13.4;;23.6;;;
82598;11/03/2011;0000;;30;;8.8;27.48;
82598;11/03/2011;1200;9.2;;24.2;;;
82598;12/03/2011;0000;;30.6;;9.4;28.08;
82598;12/03/2011;1200;3.8;;26.2;;;
82598;13/03/2011;0000;;30.6;;10.7;27.64;
82598;13/03/2011;1200;0.4;;24.4;;;
82598;14/03/2011;0000;;31.4;;10.8;27.76;
82598;14/03/2011;1200;0;;23.8;;;
82598;15/03/2011;0000;;31.4;;10.8;27.92;
82598;15/03/2011;1200;0;;24.2;;;
82598;16/03/2011;0000;;31;;9.5;28.08;
82598;16/03/2011;1200;0;;24.2;;;
82598;17/03/2011;0000;;31.4;;11;28.28;
82598;17/03/2011;1200;0;;24.2;;;
82598;18/03/2011;0000;;31.2;;9.7;27.8;
82598;18/03/2011;1200;0;;24;;;
82598;19/03/2011;0000;;30.8;;11.1;27.68;
82598;19/03/2011;1200;0;;23.6;;;
82598;20/03/2011;0000;;31;;10.8;28.16;
82598;20/03/2011;1200;0;;24.2;;;
82598;21/03/2011;0000;;31.6;;9.6;28.28;
82598;21/03/2011;1200;0;;23.8;;;
82598;22/03/2011;0000;;31.2;;10.5;28.16;
82598;22/03/2011;1200;0;;24.6;;;
82598;23/03/2011;0000;;31.2;;7.8;28.28;
82598;23/03/2011;1200;0;;24.2;;;
82598;24/03/2011;0000;;29.6;;2.3;26.88;
82598;24/03/2011;1200;33.6;;23.8;;;
82598;25/03/2011;0000;;30.2;;5.3;26.62;
82598;25/03/2011;1200;27.3;;23.1;;;
82598;26/03/2011;0000;;30.8;;9.7;27.16;
82598;26/03/2011;1200;0.9;;24.8;;;
82598;27/03/2011;0000;;30.8;;7.7;28.16;
82598;27/03/2011;1200;4.2;;25;;;
82598;28/03/2011;0000;;30.8;;6.6;28.52;
82598;28/03/2011;1200;0;;25.8;;;
82598;29/03/2011;0000;;31.4;;10.8;28.6;
82598;29/03/2011;1200;1.2;;25.2;;;
82598;30/03/2011;0000;;30.4;;10.9;28.16;
82598;30/03/2011;1200;0;;24.8;;;
82598;31/03/2011;0000;;31.2;;10.2;28.28;
82598;31/03/2011;1200;0.3;;25.2;;;
82598;01/04/2011;0000;;31.4;;9.9;28.32;
82598;01/04/2011;1200;0.4;;24.2;;;
82598;02/04/2011;0000;;31.4;;10.6;28.36;
82598;02/04/2011;1200;13.1;;25;;;
82598;03/04/2011;0000;;31.2;;9.4;27.96;
82598;03/04/2011;1200;0.5;;24.4;;;
82598;04/04/2011;0000;;31.2;;9.1;27.96;
82598;04/04/2011;1200;7.2;;24.2;;;
82598;05/04/2011;0000;;31.2;;9.4;28.28;
82598;05/04/2011;1200;7;;25;;;
82598;06/04/2011;0000;;31.2;;10.9;28.32;
82598;06/04/2011;1200;2.2;;26;;;
82598;07/04/2011;0000;;31.2;;10.8;28.28;
82598;07/04/2011;1200;0;;23.8;;;
82598;08/04/2011;0000;;30.6;;9.8;27.68;
82598;08/04/2011;1200;2.8;;24.8;;;
82598;09/04/2011;0000;;29.4;;4.3;26.72;
82598;09/04/2011;1200;24.4;;24.2;;;
82598;10/04/2011;0000;;30.4;;3.5;28;
82598;10/04/2011;1200;0;;25;;;
82598;11/04/2011;0000;;31;;5.7;27.28;
82598;11/04/2011;1200;1.9;;24.2;;;
82598;12/04/2011;0000;;27.2;;0.7;25.44;
82598;12/04/2011;1200;3.6;;23.8;;;
82598;13/04/2011;0000;;28.8;;2.5;25.26;
82598;13/04/2011;1200;114.7;;22.3;;;
82598;14/04/2011;0000;;30.2;;4.5;26.88;
82598;14/04/2011;1200;11.1;;23.4;;;
82598;15/04/2011;0000;;30.6;;10.4;27.6;
82598;15/04/2011;1200;1;;24.2;;;
82598;16/04/2011;0000;;30.6;;5.5;27.32;
82598;16/04/2011;1200;2.6;;24.2;;;
82598;17/04/2011;0000;;30;;6.5;27.1;
82598;17/04/2011;1200;10.6;;23.1;;;
82598;18/04/2011;0000;;28.4;;1;24.94;
82598;18/04/2011;1200;40.3;;22.1;;;
82598;19/04/2011;0000;;27;;1.1;24.78;
82598;19/04/2011;1200;27.6;;23.1;;;
82598;20/04/2011;0000;;30;;10.5;26.62;
82598;20/04/2011;1200;0.8;;22.1;;;
82598;21/04/2011;0000;;26.8;;0;24.66;
82598;21/04/2011;1200;7.3;;23.1;;;
82598;22/04/2011;0000;;30.6;;6.1;27.14;
82598;22/04/2011;1200;6;;22.5;;;
82598;23/04/2011;0000;;29.8;;5.5;25.82;
82598;23/04/2011;1200;34.8;;23.1;;;
82598;24/04/2011;0000;;28.8;;0.8;26.84;
82598;24/04/2011;1200;10.8;;23.4;;;
82598;25/04/2011;0000;;30.6;;6.3;27.52;
82598;25/04/2011;1200;2;;23.6;;;
82598;26/04/2011;0000;;30.2;;3.9;25.22;
82598;26/04/2011;1200;2.6;;22.5;;;
82598;27/04/2011;0000;;30.2;;1.4;26.58;
82598;27/04/2011;1200;6.7;;22.5;;;
82598;28/04/2011;0000;;31;;10.6;27.68;
82598;28/04/2011;1200;0;;24.4;;;
82598;29/04/2011;0000;;30.4;;3.3;27.4;
82598;29/04/2011;1200;2.8;;24.2;;;
82598;30/04/2011;0000;;30.4;;6.9;27.16;
82598;30/04/2011;1200;26.8;;24.2;;;
82598;01/05/2011;0000;;28.8;;7;27.08;
82598;01/05/2011;1200;2.7;;23.8;;;
82598;02/05/2011;0000;;29.8;;9.7;26.88;
82598;02/05/2011;1200;23.7;;24;;;
82598;03/05/2011;0000;;29.6;;2.8;26.24;
82598;03/05/2011;1200;9.9;;24.2;;;
82598;04/05/2011;0000;;29.8;;3.9;26.32;
82598;04/05/2011;1200;73.9;;23.8;;;
82598;05/05/2011;0000;;29.8;;3.5;27.12;
82598;05/05/2011;1200;21;;23.6;;;
82598;06/05/2011;0000;;29.6;;6.8;27.12;
82598;06/05/2011;1200;0.2;;24.6;;;
82598;07/05/2011;0000;;29.4;;3.8;26.48;
82598;07/05/2011;1200;4.9;;23.4;;;
82598;08/05/2011;0000;;31;;8.3;26.78;
82598;08/05/2011;1200;0;;23.1;;;
82598;09/05/2011;0000;;27;;1.5;25.76;
82598;09/05/2011;1200;3.3;;23.4;;;
82598;10/05/2011;0000;;30;;4.2;25.42;
82598;10/05/2011;1200;27.8;;22.7;;;
82598;11/05/2011;0000;;30.2;;2.8;26.58;
82598;11/05/2011;1200;33.1;;22.9;;;
82598;12/05/2011;0000;;30.2;;6.1;26.56;
82598;12/05/2011;1200;0;;23.6;;;
82598;13/05/2011;0000;;28.4;;0.5;26.3;
82598;13/05/2011;1200;0;;22.5;;;
82598;14/05/2011;0000;;27.6;;0;25.24;
82598;14/05/2011;1200;0;;23.6;;;
82598;15/05/2011;0000;;25.8;;0.1;24.66;
82598;15/05/2011;1200;29.2;;22.7;;;
82598;16/05/2011;0000;;29.2;;6.7;26.1;
82598;16/05/2011;1200;11.2;;22.1;;;
82598;17/05/2011;0000;;29.8;;7.7;26.92;
82598;17/05/2011;1200;1.4;;23.6;;;
82598;18/05/2011;0000;;29.6;;5.7;26.12;
82598;18/05/2011;1200;0;;24.2;;;
82598;19/05/2011;0000;;28.6;;3.9;24.94;
82598;19/05/2011;1200;9.9;;22.7;;;
82598;20/05/2011;0000;;28.6;;2.7;24.98;
82598;20/05/2011;1200;38.5;;22.3;;;
82598;21/05/2011;0000;;28.8;;4;26.24;
82598;21/05/2011;1200;0.2;;23.4;;;
82598;22/05/2011;0000;;30.6;;7.8;27.08;
82598;22/05/2011;1200;0;;23.4;;;
82598;23/05/2011;0000;;27.8;;1.9;25.24;
82598;23/05/2011;1200;31.1;;23.4;;;
82598;24/05/2011;0000;;29.2;;2.9;25.82;
82598;24/05/2011;1200;54.6;;22.5;;;
82598;25/05/2011;0000;;28.8;;6.2;26;
82598;25/05/2011;1200;8.1;;23.4;;;
82598;26/05/2011;0000;;29.6;;7;25.74;
82598;26/05/2011;1200;26;;22.5;;;
82598;27/05/2011;0000;;29.8;;9.7;26.58;
82598;27/05/2011;1200;0;;22.5;;;
82598;28/05/2011;0000;;30.4;;7.8;26.56;
82598;28/05/2011;1200;0;;23.4;;;
82598;29/05/2011;0000;;30.2;;10.1;26.68;
82598;29/05/2011;1200;0.9;;23.4;;;
82598;30/05/2011;0000;;29.8;;9.6;26.92;
82598;30/05/2011;1200;1.4;;23.4;;;
82598;31/05/2011;0000;;30;;10.4;27.1;
82598;31/05/2011;1200;0;;22.7;;;
82598;01/06/2011;0000;;30;;8.9;27.4;
82598;01/06/2011;1200;0;;24.2;;;
82598;02/06/2011;0000;;30.2;;7.2;26.8;
82598;02/06/2011;1200;0;;23.4;;;
82598;03/06/2011;0000;;30.2;;8.5;26.98;
82598;03/06/2011;1200;1.9;;22.9;;;
82598;04/06/2011;0000;;30;;6;25.06;
82598;04/06/2011;1200;98.4;;21.3;;;
82598;05/06/2011;0000;;29.2;;4.5;25.74;
82598;05/06/2011;1200;0;;22.3;;;
82598;06/06/2011;0000;;28.6;;3.6;25.5;
82598;06/06/2011;1200;11;;23.1;;;
82598;07/06/2011;0000;;27.4;;1.3;24.46;
82598;07/06/2011;1200;5.3;;22.5;;;
82598;08/06/2011;0000;;27.6;;0.4;24.74;
82598;08/06/2011;1200;45;;21.3;;;
82598;09/06/2011;0000;;25.8;;0;23.74;
82598;09/06/2011;1200;1.2;;22.3;;;
82598;10/06/2011;0000;;29.4;;10.6;25.74;
82598;10/06/2011;1200;2.1;;21.1;;;
82598;11/06/2011;0000;;29.4;;9.9;26.52;
82598;11/06/2011;1200;4.5;;23.4;;;
82598;12/06/2011;0000;;28.4;;3.8;25.28;
82598;12/06/2011;1200;7.6;;24;;;
82598;13/06/2011;0000;;29.4;;8.5;25.54;
82598;13/06/2011;1200;0;;21.9;;;
82598;14/06/2011;0000;;29.8;;7.1;25.86;
82598;14/06/2011;1200;0;;21.1;;;
82598;15/06/2011;0000;;29.6;;5.4;26.14;
82598;15/06/2011;1200;0;;22.5;;;
82598;16/06/2011;0000;;28;;1.4;24.5;
82598;16/06/2011;1200;25.4;;21.9;;;
82598;17/06/2011;0000;;28.4;;6.1;25.78;
82598;17/06/2011;1200;15.3;;22.3;;;
82598;18/06/2011;0000;;28.8;;5.3;26.28;
82598;18/06/2011;1200;4.4;;23.4;;;
82598;19/06/2011;0000;;26.8;;0;24.42;
82598;19/06/2011;1200;2.7;;22.1;;;
82598;20/06/2011;0000;;29;;6.1;25.46;
82598;20/06/2011;1200;58.4;;22.1;;;
82598;21/06/2011;0000;;29;;7.3;25.06;
82598;21/06/2011;1200;0.3;;22.3;;;
82598;22/06/2011;0000;;28;;0.6;25.1;
82598;22/06/2011;1200;19.8;;21.9;;;
82598;23/06/2011;0000;;29.4;;3.7;25.58;
82598;23/06/2011;1200;6.7;;23.1;;;
82598;24/06/2011;0000;;27.8;;0.2;25.06;
82598;24/06/2011;1200;1.7;;22.1;;;
82598;25/06/2011;0000;;29.4;;8.9;25.58;
82598;25/06/2011;1200;0;;22.5;;;
82598;26/06/2011;0000;;29.4;;5.8;25.54;
82598;26/06/2011;1200;8.5;;21.3;;;
82598;27/06/2011;0000;;27;;0.8;24.02;
82598;27/06/2011;1200;8.5;;22.3;;;
82598;28/06/2011;0000;;28.6;;5.4;25.26;
82598;28/06/2011;1200;40.8;;22.3;;;
82598;29/06/2011;0000;;27.4;;1.2;23.94;
82598;29/06/2011;1200;75.7;;21.1;;;
82598;30/06/2011;0000;;29.2;;10.3;25.82;
82598;30/06/2011;1200;0.2;;22.1;;;
82598;01/07/2011;0000;;29.2;;8.8;25.62;
82598;01/07/2011;1200;0;;22.7;;;
82598;02/07/2011;0000;;27.4;;4;24.02;
82598;02/07/2011;1200;0.2;;22.3;;;
82598;03/07/2011;0000;;26.6;;0;24.06;
82598;03/07/2011;1200;3.5;;22.1;;;
82598;04/07/2011;0000;;28.6;;2.9;25.3;
82598;04/07/2011;1200;8.3;;21.9;;;
82598;05/07/2011;0000;;26;;0;23.66;
82598;05/07/2011;1200;14.7;;21.3;;;
82598;06/07/2011;0000;;29.6;;3;25.38;
82598;06/07/2011;1200;0;;21.9;;;
82598;07/07/2011;0000;;27.6;;3;25.02;
82598;07/07/2011;1200;6.2;;23.1;;;
82598;08/07/2011;0000;;28.8;;6.4;25.06;
82598;08/07/2011;1200;26.8;;22.1;;;
82598;09/07/2011;0000;;29.2;;5.9;26.14;
82598;09/07/2011;1200;3.9;;22.3;;;
82598;10/07/2011;0000;;28.8;;2.9;24.78;
82598;10/07/2011;1200;0;;22.1;;;
82598;11/07/2011;0000;;27.6;;2.9;24.86;
82598;11/07/2011;1200;11;;21.1;;;
82598;12/07/2011;0000;;28.4;;3;23.7;
82598;12/07/2011;1200;18.1;;20.9;;;
82598;13/07/2011;0000;;27.6;;10.9;24.22;
82598;13/07/2011;1200;2.3;;21.1;;;
82598;14/07/2011;0000;;28.8;;9.7;25.1;
82598;14/07/2011;1200;1.5;;21.7;;;
82598;15/07/2011;0000;;27;;1.2;23.7;
82598;15/07/2011;1200;0;;20.3;;;
82598;16/07/2011;0000;;25.2;;0;23.38;
82598;16/07/2011;1200;60.4;;21.1;;;
82598;17/07/2011;0000;;28;;2.3;24.02;
82598;17/07/2011;1200;2.8;;21.3;;;
82598;18/07/2011;0000;;28.6;;7.5;24.94;
82598;18/07/2011;1200;0;;21.3;;;
82598;19/07/2011;0000;;28;;6.8;24.62;
82598;19/07/2011;1200;0;;21.5;;;
82598;20/07/2011;0000;;28.6;;9.8;25.46;
82598;20/07/2011;1200;0;;21.5;;;
82598;21/07/2011;0000;;28.6;;10.6;25.18;
82598;21/07/2011;1200;0;;21.3;;;
82598;22/07/2011;0000;;29.8;;8.2;25.78;
